title,owners,num_reviews,positive,negative,ratio,pos_percent,neg_percent,ccu,median_2weeks,median_forever,average_2weeks,average_forever,been_sale,orig_price,num_tags,num_genres,year_released,rating_val,num_followers,num_languages,has_meta,userscore,Singleplayer_tag,Indie_tag,Action_tag,Adventure_tag,Casual_tag,Strategy_tag,Multiplayer_tag,RPG_tag,Simulation_tag,Atmospheric_tag,Horror_tag,2D_tag,Soundtrack_tag,Great_tag,Story_tag,Rich_tag,World_tag,Shooter_tag,Puzzle_tag,TurnBased_tag,Open_tag,FirstPerson_tag,Survival_tag,Fantasy_tag,Funny_tag,Coop_tag,Platformer_tag,Early_tag,Access_tag,Sim_tag,Indie_genre,Action_genre,Adventure_genre,Casual_genre,Simulation_genre,Strategy_genre,RPG_genre,_genre,Early_genre,Access_genre,Games_genre,Sports_genre,Racing_genre,Studios_genre,Entertainment_genre,Massively_genre,Multiplayer_genre,Studio_genre,Interactive_genre,Inc_genre,Software_genre,Game_genre,Utilities_genre,Feral_genre,Ltd_genre,Mac_genre,Design_genre,Illustration_genre,Sokpop_genre,Collective_genre,Activision,BANDAI NAMCO Entertainment,Capcom,Devolver Digital,Disney,Electronic Arts,Paradox Interactive,SEGA,Sokpop Collective,Square Enix,THQ Nordic,Ubisoft,Winged Cloud,other,tinyBuild
METAL GEAR SURVIVE,267000.00000000023,4244,2764,1480,1.8675675675675676,65.1272384542884,34.8727615457116,145,0,4435,0,2821,0,29.99,20.0,3.0,2018,6,35226.0,19,1,65.0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Stigmatized Property | 事故物件,25000.0,521,427,94,4.542553191489362,81.95777351247601,18.042226487523994,4,0,0,0,0,0,2.99,20.0,7.0,2019,9,2587.0,38,0,81.0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Still There,34999.99999999997,692,621,71,8.746478873239436,89.73988439306359,10.260115606936417,10,0,194,0,142,0,14.99,20.0,2.0,2019,9,4397.0,15,1,89.0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nuclear Throne,543000.0000000002,14290,13747,543,25.316758747697975,96.2001399580126,3.799860041987404,164,5,1446,5,1771,0,11.99,20.0,3.0,2015,10,0.0,10,1,96.0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chippy,25999.999999999985,644,591,53,11.150943396226415,91.77018633540372,8.229813664596273,4,0,34,0,34,0,14.99,20.0,2.0,2019,9,1607.0,10,0,91.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TribeXR DJ School,999.9999999999998,109,101,8,12.625,92.66055045871559,7.339449541284404,0,0,44,0,44,0,29.99,11.0,0.0,2019,9,1484.0,10,0,92.0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UNI,82000.00000000007,346,205,141,1.4539007092198581,59.2485549132948,40.7514450867052,2,0,0,0,0,1,4.99,6.0,3.0,2019,8,663.0,12,0,58.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Fisherman - Fishing Planet,9000.000000000004,764,495,269,1.8401486988847584,64.79057591623037,35.20942408376963,48,0,0,0,0,0,39.99,20.0,9.0,2019,6,2564.0,21,0,64.0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ANIME WAR — Modern Campaign,22999.999999999993,321,274,47,5.829787234042553,85.35825545171339,14.641744548286603,0,0,0,0,0,0,1.99,20.0,3.0,2020,9,877.0,10,0,84.0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Windlands 2,32999.99999999998,291,239,52,4.596153846153846,82.13058419243985,17.869415807560138,4,0,678,0,678,0,29.99,5.0,0.0,2018,9,2128.0,10,0,82.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mr. Pumpkin Adventure,10000.00000000001,174,157,17,9.235294117647058,90.22988505747126,9.770114942528735,1,0,197,0,140,0,3.99,4.0,2.0,2016,9,992.0,12,0,90.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Movavi Video Suite 18 - Video Making Software - Edit, Convert, Capture Screen, and more",5000.000000000004,420,340,80,4.25,80.95238095238095,19.047619047619047,88,0,0,0,0,0,79.95,20.0,8.0,2018,9,2534.0,23,0,80.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Golf Around!,14000.0,421,393,28,14.035714285714286,93.34916864608076,6.65083135391924,38,0,0,0,0,0,4.99,7.0,4.0,2020,9,650.0,19,0,93.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
passenger seat,1999.9999999999998,5,3,2,1.5,60.0,40.0,0,0,0,0,0,0,2.99,5.0,2.0,2020,1,32.0,10,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AUDICA: Rhythm Shooter,18999.999999999993,475,405,70,5.785714285714286,85.26315789473684,14.736842105263156,9,0,74,0,74,0,29.99,8.0,0.0,2019,9,3346.0,17,1,85.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
On a Roll,20999.999999999985,353,223,130,1.7153846153846153,63.172804532577906,36.827195467422094,0,0,107,0,107,0,19.99,6.0,5.0,2017,6,1997.0,11,0,63.0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GAROU: MARK OF THE WOLVES,49000.0,626,590,36,16.38888888888889,94.24920127795528,5.7507987220447285,12,0,65,0,65,0,9.99,6.0,2.0,2016,9,2027.0,15,0,94.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Last Crown: Midnight Horror,22000.0,110,86,24,3.5833333333333335,78.18181818181819,21.818181818181817,0,0,0,0,0,0,4.99,5.0,3.0,2015,9,805.0,11,0,78.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pascal's Wager: Definitive Edition,22999.999999999993,681,459,222,2.0675675675675675,67.40088105726872,32.59911894273127,23,0,0,0,0,0,19.99,13.0,3.0,2021,6,6570.0,20,0,67.0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DiRT Rally,2089000.0000000012,35168,30762,4406,6.981842941443486,87.47156505914468,12.528434940855323,436,278,108,221,372,0,19.99,20.0,0.0,2015,9,135241.0,16,1,87.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Six Ages: Ride Like the Wind,28000.000000000004,288,239,49,4.877551020408164,82.98611111111111,17.01388888888889,17,0,169,0,169,0,19.99,20.0,4.0,2019,9,6677.0,10,1,82.0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No Time to Relax,56000.00000000001,673,633,40,15.825,94.05646359583952,5.943536404160475,55,0,315,0,315,0,13.99,20.0,4.0,2019,9,4347.0,16,0,94.0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Thief,1466999.9999999993,19339,14180,5159,2.7485946888931965,73.32333626350898,26.67666373649103,210,325,291,325,666,0,19.99,20.0,5.0,2014,7,44566.0,17,1,73.0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ashes of the Singularity: Escalation,240999.99999999988,3739,2852,887,3.2153325817361895,76.27707943300348,23.72292056699652,85,0,187,0,261,0,29.99,20.0,5.0,2016,7,27019.0,15,1,76.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CBT With Yuuka Kazami,10000.00000000001,351,345,6,57.5,98.29059829059828,1.7094017094017095,8,0,0,0,0,1,0.99,11.0,1.0,2020,9,331.0,11,0,98.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wizorb,235999.99999999983,841,594,247,2.4048582995951415,70.63020214030915,29.369797859690845,2,0,139,0,135,0,2.99,13.0,4.0,2012,7,759.0,11,1,70.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Disneyland Adventures,30000.000000000007,328,292,36,8.11111111111111,89.02439024390245,10.975609756097562,23,0,0,0,0,0,19.99,13.0,2.0,2018,9,2517.0,25,0,89.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MorphVOX Pro 5 - Voice Changer,999.9999999999998,12,5,7,0.7142857142857143,41.66666666666667,58.333333333333336,0,0,0,0,0,0,39.99,1.0,1.0,2021,6,143.0,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tomoyo After ~It's a Wonderful Life~ English Edition,18000.000000000007,412,382,30,12.733333333333333,92.71844660194175,7.281553398058252,6,0,95,0,95,0,19.99,14.0,4.0,2016,9,7923.0,11,0,92.0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Half Past Fate,1999.9999999999998,166,157,9,17.444444444444443,94.57831325301204,5.421686746987952,3,0,0,0,0,0,19.99,13.0,5.0,2020,9,1768.0,10,1,94.0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nevrosa: Spider Song,1999.9999999999998,31,25,6,4.166666666666667,80.64516129032258,19.35483870967742,0,0,0,0,0,1,1.99,9.0,0.0,2019,7,292.0,22,0,0.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bobo robot,3999.9999999999995,21,20,1,20.0,95.23809523809523,4.761904761904762,0,0,0,0,0,0,2.99,7.0,4.0,2020,8,49.0,10,0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cyubeVR,999.9999999999998,292,260,32,8.125,89.04109589041096,10.95890410958904,2,0,0,0,0,0,19.99,17.0,0.0,2018,9,4810.0,10,0,88.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Victor Vran ARPG,638999.9999999997,5548,4810,738,6.517615176151762,86.69790915645278,13.302090843547223,41,0,333,0,343,0,19.99,20.0,4.0,2015,9,49100.0,23,1,86.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hexcells,213000.00000000003,4517,4367,150,29.113333333333333,96.67921186628293,3.320788133717069,9,0,361,0,267,0,2.99,15.0,3.0,2014,10,3331.0,18,0,96.0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Spriter Pro,30000.000000000007,327,254,73,3.4794520547945207,77.67584097859327,22.32415902140673,8,0,119,0,117,0,59.99,5.0,3.0,2014,7,4891.0,10,0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CLANNAD,123000.00000000003,4656,4589,67,68.49253731343283,98.5609965635739,1.4390034364261168,148,685,473,685,428,0,44.99,20.0,2.0,2015,10,46499.0,12,1,98.0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Wire Loop Game VR,1999.9999999999998,8,5,3,1.6666666666666667,62.5,37.5,0,0,0,0,0,1,4.99,2.0,0.0,2016,1,115.0,10,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Medievalien,6999.999999999999,58,54,4,13.5,93.10344827586206,6.896551724137931,4,0,0,0,0,1,19.99,20.0,4.0,2021,8,1660.0,11,0,93.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KURSK,20999.999999999985,342,160,182,0.8791208791208791,46.783625730994146,53.216374269005854,0,0,0,0,0,1,9.99,8.0,4.0,2018,6,3732.0,19,1,46.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Layers of Fear VR,1999.9999999999998,145,105,40,2.625,72.41379310344827,27.586206896551722,1,0,0,0,0,0,19.99,7.0,0.0,2019,7,1369.0,21,0,72.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Disney•Pixar Toy Story 3: The Video Game,49000.0,486,319,167,1.910179640718563,65.63786008230453,34.36213991769547,16,0,80,0,80,0,19.99,16.0,2.0,2014,6,1795.0,23,1,65.0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Punch Planet - Early Access,2999.9999999999977,115,111,4,27.75,96.52173913043478,3.4782608695652173,8,0,0,0,0,0,19.99,11.0,3.0,2017,9,2152.0,10,0,96.0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rising Star 2,2999.9999999999977,169,158,11,14.363636363636363,93.49112426035504,6.508875739644971,60,0,0,0,0,0,29.99,20.0,4.0,2020,9,1128.0,10,0,93.0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SteamWorld Dig 2,139999.9999999999,2426,2333,93,25.086021505376344,96.16652926628194,3.8334707337180545,28,0,893,0,610,0,19.99,15.0,4.0,2017,10,17322.0,15,1,96.0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Knight Eternal,2999.9999999999977,16,16,0,16.0,100.0,0.0,0,0,0,0,0,1,6.99,20.0,4.0,2019,8,145.0,10,0,0.0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kitty Powers' Love Life,9000.000000000004,122,110,12,9.166666666666666,90.1639344262295,9.836065573770492,8,0,116,0,116,0,12.99,13.0,4.0,2018,9,577.0,10,0,90.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Worms Reloaded,907000.0000000002,3759,3237,522,6.2011494252873565,86.11332801276936,13.886671987230647,59,0,268,0,497,0,19.99,20.0,2.0,2010,9,0.0,14,1,86.0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Beauty and the Beast: Hidden Object Fairy Tale. HOG,2999.9999999999977,51,40,11,3.6363636363636362,78.43137254901961,21.568627450980394,0,0,0,0,0,0,2.99,15.0,3.0,2018,7,253.0,27,0,78.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Heat,146999.9999999999,2562,1310,1252,1.0463258785942493,51.13192818110851,48.86807181889149,50,0,282,0,266,0,19.99,20.0,5.0,2020,6,28772.0,10,0,51.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Back to Bed,999999.9999999995,2299,1868,431,4.334106728538283,81.25271857329274,18.747281426707264,3,0,197,0,209,1,5.99,9.0,3.0,2014,7,3211.0,19,0,81.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Okaeri,18000.000000000007,364,251,113,2.2212389380530975,68.95604395604396,31.043956043956044,1,0,0,0,0,0,2.99,20.0,6.0,2019,6,994.0,38,0,68.0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shadow Tactics: Blades of the Shogun,1173000.0000000002,24915,23965,950,25.226315789473684,96.18703592213525,3.8129640778647405,1342,187,157,182,358,0,39.99,20.0,3.0,2016,10,0.0,22,1,96.0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Wizards - Enhanced Edition,34000.00000000003,413,333,80,4.1625,80.62953995157385,19.37046004842615,3,0,331,0,331,0,24.99,15.0,0.0,2018,7,6352.0,16,1,80.0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GRANDIA HD Remaster,18999.999999999993,653,610,43,14.186046511627907,93.41500765696784,6.584992343032159,36,0,1684,0,1684,0,19.99,9.0,3.0,2019,9,6308.0,13,0,93.0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
